Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 06월 24일 16:46:40


날짜 	시간 	X축 	Y축 	Z축 	방위 
2025-06-24	18:26:15[849]	239	367	1043	56.9267726387043
2025-06-24	18:26:15[874]	286	358	1441	51.3792481676131
2025-06-24	18:26:15[874]	426	218	1799	27.1005101626425
2025-06-24	18:26:15[898]	711	-302	1392	336.986453855855
2025-06-24	18:26:15[921]	592	-248	666	337.270267920055
2025-06-24	18:26:15[921]	525	-161	454	342.95096902789
2025-06-24	18:26:15[921]	453	-75	314	350.599219958976
2025-06-24	18:26:15[945]	399	4	241	0.574374538188224
2025-06-24	18:26:15[945]	359	71	220	11.1871121272827
2025-06-24	18:26:15[975]	316	134	250	22.9794034439843
2025-06-24	18:26:15[975]	292	195	315	33.7353248463566
2025-06-24	18:26:15[975]	262	260	428	44.7804770147404
2025-06-24	18:26:15[999]	244	302	537	51.0636253685117
2025-06-24	18:26:16[022]	238	322	626	53.5307656099481
2025-06-24	18:26:16[022]	238	338	711	54.849014511117
2025-06-24	18:26:16[022]	235	355	794	56.4965630175858
2025-06-24	18:26:16[022]	234	367	862	57.4783268592065
2025-06-24	18:26:16[052]	234	357	813	56.7566741380356
2025-06-24	18:26:16[055]	239	354	801	55.9750908213768
2025-06-24	18:26:16[075]	241	361	783	56.2733217572692
2025-06-24	18:26:16[075]	239	352	817	55.8243866440121
2025-06-24	18:26:16[075]	244	365	870	56.2375436565506
2025-06-24	18:26:16[099]	248	362	926	55.585624922101
2025-06-24	18:26:16[132]	236	369	964	57.3983850428615
2025-06-24	18:26:16[132]	256	371	1019	55.3932782176349
2025-06-24	18:26:16[132]	264	364	1058	54.0475719999007
2025-06-24	18:26:16[132]	252	370	1096	55.7419631778284
2025-06-24	18:26:16[132]	258	367	1131	54.8928861697895
2025-06-24	18:26:16[156]	263	367	1153	54.3738118054466
2025-06-24	18:26:16[156]	258	364	1137	54.6713209978799
2025-06-24	18:26:16[176]	259	368	1148	54.8619504593106
2025-06-24	18:26:16[209]	251	374	1141	56.1335297693519
2025-06-24	18:26:16[209]	260	371	1149	54.9768971031272
2025-06-24	18:26:16[209]	258	372	1136	55.2568198416964
2025-06-24	18:26:16[209]	262	373	1144	54.9153015904626
2025-06-24	18:26:16[233]	258	374	1141	55.4005520248211
2025-06-24	18:26:16[233]	262	368	1146	54.5507870572018
2025-06-24	18:26:16[233]	260	367	1141	54.6844551588394
2025-06-24	18:26:16[256]	257	367	1148	54.9975033379426
2025-06-24	18:26:16[286]	268	361	1153	53.4104620269754
2025-06-24	18:26:16[286]	263	369	1147	54.5211172407623
2025-06-24	18:26:16[286]	254	364	1138	55.0925803741602
2025-06-24	18:26:16[286]	262	369	1151	54.6242158369371
2025-06-24	18:26:16[299]	263	369	1139	54.5211172407623
2025-06-24	18:26:16[320]	261	363	1139	54.2835528052613
2025-06-24	18:26:16[323]	255	372	1130	55.5699912208271
2025-06-24	18:26:16[350]	259	371	1137	55.0805979875423
2025-06-24	18:26:16[350]	256	374	1139	55.6086727615277
2025-06-24	18:26:16[356]	262	376	1140	55.1308879708246
2025-06-24	18:26:16[400]	259	371	1135	55.0805979875423
2025-06-24	18:26:16[400]	254	367	1142	55.3129654682176
2025-06-24	18:26:16[400]	254	362	1139	54.9442942631859
2025-06-24	18:26:16[400]	252	366	1131	55.4516329439887
2025-06-24	18:26:16[400]	251	368	1134	55.7034618173328
2025-06-24	18:26:16[423]	254	370	1140	55.5309278526748
2025-06-24	18:26:16[423]	262	362	1132	54.1046008654022
2025-06-24	18:26:16[423]	254	369	1130	55.4585408355082
2025-06-24	18:26:16[443]	251	363	1141	55.3376901335625
2025-06-24	18:26:16[443]	261	372	1137	54.9460049424173
2025-06-24	18:26:16[467]	258	368	1142	54.966203812116
2025-06-24	18:26:16[490]	255	367	1135	55.2075426627706
2025-06-24	18:26:16[490]	255	365	1132	55.060689795323
2025-06-24	18:26:16[490]	257	369	1146	55.1436773312309
2025-06-24	18:26:16[490]	266	359	1139	53.4635118109041
2025-06-24	18:26:16[521]	267	365	1147	53.8142741889973
2025-06-24	18:26:16[521]	263	367	1142	54.3738118054466
2025-06-24	18:26:16[521]	260	364	1145	54.4623222080256
2025-06-24	18:26:16[550]	263	368	1147	54.4475970015873
2025-06-24	18:26:16[550]	266	360	1146	53.53971667682
2025-06-24	18:26:16[550]	256	366	1145	55.0289980615085
2025-06-24	18:26:16[581]	258	362	1143	54.5222550099252
2025-06-24	18:26:16[581]	266	365	1140	53.9166646146099
2025-06-24	18:26:16[581]	264	367	1146	54.2707967877697
2025-06-24	18:26:16[601]	259	359	1141	54.191493334546
2025-06-24	18:26:16[601]	255	362	1136	54.8383720688837
2025-06-24	18:26:16[631]	264	365	1137	54.1222480264146
2025-06-24	18:26:16[631]	261	357	1144	53.8297446679091
2025-06-24	18:26:16[631]	258	365	1136	54.7454459921995
2025-06-24	18:26:16[661]	254	367	1140	55.3129654682176
2025-06-24	18:26:16[661]	255	359	1143	54.6135778743736
2025-06-24	18:26:16[661]	255	364	1136	54.986856934375
2025-06-24	18:26:16[691]	260	360	1137	54.1623470457217
2025-06-24	18:26:16[691]	265	361	1141	53.7186492853119
2025-06-24	18:26:16[721]	258	367	1138	54.8928861697895
2025-06-24	18:26:16[721]	256	370	1138	55.3209543624977
2025-06-24	18:26:16[721]	258	372	1140	55.2568198416964
2025-06-24	18:26:16[741]	256	362	1145	54.7327250329752
2025-06-24	18:26:16[741]	262	369	1136	54.6242158369371
2025-06-24	18:26:16[741]	266	366	1157	53.991247277066
2025-06-24	18:26:16[771]	266	367	1221	54.0655637264345
2025-06-24	18:26:16[771]	271	359	1277	52.9517701347431
2025-06-24	18:26:16[771]	289	352	1344	50.6132266972165
2025-06-24	18:26:16[771]	302	337	1409	48.1351337593706
2025-06-24	18:26:16[801]	317	322	1489	45.4483146339522
2025-06-24	18:26:16[831]	353	295	1564	39.8853035477731
2025-06-24	18:26:16[831]	426	203	1740	25.4790053510716
2025-06-24	18:26:16[861]	475	136	1805	15.9772534342054
2025-06-24	18:26:16[861]	542	41	1838	4.32594371559789
2025-06-24	18:26:16[861]	603	-58	1811	354.505864920864
2025-06-24	18:26:16[861]	654	-158	1730	346.41814756407
2025-06-24	18:26:16[881]	702	-252	1603	340.253163394574
2025-06-24	18:26:16[907]	713	-311	1440	336.433885894182
2025-06-24	18:26:16[907]	688	-333	1053	334.172478096175
2025-06-24	18:26:16[927]	647	-308	885	334.54353029413
2025-06-24	18:26:16[927]	613	-270	743	336.228583100081
2025-06-24	18:26:16[954]	571	-221	602	338.841555285587
2025-06-24	18:26:16[954]	529	-172	489	341.988491525494
2025-06-24	18:26:16[954]	488	-122	391	345.963756532074
2025-06-24	18:26:16[974]	451	-69	319	351.301576252904
2025-06-24	18:26:16[974]	423	-19	266	357.42815939215
2025-06-24	18:26:17[008]	379	27	227	4.07487314996521
2025-06-24	18:26:17[008]	349	84	225	13.5329826716989
2025-06-24	18:26:17[008]	327	128	236	21.3772284931711
2025-06-24	18:26:17[032]	295	183	278	31.8129400921709
2025-06-24	18:26:17[032]	271	222	345	39.3239293203711
2025-06-24	18:26:17[032]	259	267	448	45.8713515176784
2025-06-24	18:26:17[052]	236	304	593	52.177245850855
2025-06-24	18:26:17[052]	240	346	783	55.2532131578592
2025-06-24	18:26:17[082]	243	358	1012	55.8324786967106
2025-06-24	18:26:17[082]	268	364	1287	53.6371314150708
2025-06-24	18:26:17[082]	334	302	1602	42.1196224471524
2025-06-24	18:26:17[115]	634	-120	1736	349.282160887047
2025-06-24	18:26:17[115]	713	-307	1413	336.704495202065
2025-06-24	18:26:17[149]	621	-287	769	335.195611970966
2025-06-24	18:26:17[149]	558	-212	542	339.196798048892
2025-06-24	18:26:17[149]	496	-127	389	345.63806162513
2025-06-24	18:26:17[172]	441	-47	282	353.916610327108
2025-06-24	18:26:17[172]	393	22	234	3.20405324955679
2025-06-24	18:26:17[192]	350	89	220	14.2671184285995
2025-06-24	18:26:17[192]	312	156	265	26.565051177078
2025-06-24	18:26:17[225]	270	221	346	39.3009607602089
2025-06-24	18:26:17[225]	247	280	485	48.5831029254104
2025-06-24	18:26:17[225]	238	325	695	53.7843951272349
2025-06-24	18:26:17[256]	239	360	965	56.4202579721606
2025-06-24	18:26:17[256]	263	362	1306	54.0008696849945
2025-06-24	18:26:17[256]	363	280	1667	37.6447933132156
2025-06-24	18:26:17[298]	680	-251	1530	339.740006552958
2025-06-24	18:26:17[298]	625	-289	761	335.184178795282
2025-06-24	18:26:17[298]	549	-199	519	340.075572383202
2025-06-24	18:26:17[319]	478	-107	349	347.382381366273
2025-06-24	18:26:17[353]	416	-20	254	357.247514599731
2025-06-24	18:26:17[353]	361	66	217	10.3607039012411
2025-06-24	18:26:17[353]	311	139	247	24.0820329014366
2025-06-24	18:26:17[353]	287	209	337	36.0629681907417
2025-06-24	18:26:17[373]	257	274	491	46.8337018357512
2025-06-24	18:26:17[373]	234	337	722	55.2253549187798
2025-06-24	18:26:17[373]	249	370	1032	56.06051212383
2025-06-24	18:26:17[399]	285	356	1423	51.320569904378
2025-06-24	18:26:17[399]	414	215	1784	27.4439203734297
2025-06-24	18:26:17[439]	718	-329	1299	335.38193094827
2025-06-24	18:26:17[439]	571	-229	575	338.146707841883
2025-06-24	18:26:17[473]	496	-128	381	345.529705899934
2025-06-24	18:26:17[473]	423	-36	267	355.135485562239
2025-06-24	18:26:17[473]	369	50	218	7.71665726651881
2025-06-24	18:26:17[473]	319	130	245	22.172050868316
2025-06-24	18:26:17[499]	286	201	327	35.0994412670006
2025-06-24	18:26:17[519]	266	265	473	44.8920984712272
2025-06-24	18:26:17[519]	239	319	696	53.1588508612833
2025-06-24	18:26:17[519]	248	367	1003	55.9511658448006
2025-06-24	18:26:17[549]	286	349	1382	50.665921557971
2025-06-24	18:26:17[549]	405	239	1753	30.5458516198279
2025-06-24	18:26:17[569]	721	-286	1474	338.363193688803
2025-06-24	18:26:17[604]	614	-271	701	336.184867470834
2025-06-24	18:26:17[604]	537	-175	479	341.950011428033
2025-06-24	18:26:17[604]	467	-89	330	349.210064448749
2025-06-24	18:26:17[629]	412	-6	249	359.165654424453
2025-06-24	18:26:17[629]	358	60	219	9.5142205448402
2025-06-24	18:26:17[665]	322	143	254	23.9459772230142
2025-06-24	18:26:17[665]	290	206	335	35.3878852456341
2025-06-24	18:26:17[665]	257	269	473	46.3069013493253
2025-06-24	18:26:17[665]	241	313	664	52.4048780550967
2025-06-24	18:26:17[665]	251	357	935	54.8896669276212
2025-06-24	18:26:17[685]	274	367	1245	53.2552021106305
2025-06-24	18:26:17[714]	350	313	1612	41.8058112354995
2025-06-24	18:26:17[714]	658	-127	1761	349.075722494497
2025-06-24	18:26:17[714]	735	-295	1460	338.131420814627
2025-06-24	18:26:17[754]	666	-316	865	334.616854273848
2025-06-24	18:26:17[754]	597	-248	642	337.441494145068
2025-06-24	18:26:17[784]	539	-172	472	342.301624867066
2025-06-24	18:26:17[784]	489	-104	352	347.993291690593
2025-06-24	18:26:17[784]	437	-40	275	354.770108472791
2025-06-24	18:26:17[819]	402	16	228	2.2792260214267
2025-06-24	18:26:17[819]	368	76	219	11.668774000369
2025-06-24	18:26:17[819]	340	117	230	18.9892442603478
2025-06-24	18:26:17[863]	311	171	272	28.803721063153
2025-06-24	18:26:17[863]	295	210	334	35.4457103275982
2025-06-24	18:26:17[863]	266	261	410	44.4564130888932
2025-06-24	18:26:17[863]	253	289	508	48.8000420695665
2025-06-24	18:26:17[863]	253	319	630	51.581944655178
2025-06-24	18:26:17[906]	260	322	593	51.080740932817
2025-06-24	18:26:17[906]	246	309	551	51.4761245383512
2025-06-24	18:26:17[906]	248	305	594	50.8849309298258
2025-06-24	18:26:17[909]	238	322	668	53.5307656099481
2025-06-24	18:26:17[909]	236	320	740	53.5912254322276
2025-06-24	18:26:17[953]	237	325	806	53.8993182183082
2025-06-24	18:26:17[953]	229	321	865	54.4961050929745
2025-06-24	18:26:17[953]	224	309	932	54.0609267253221
2025-06-24	18:26:17[953]	224	300	985	53.2525290471361
2025-06-24	18:26:17[963]	216	274	951	51.750539462179
2025-06-24	18:26:17[996]	208	253	916	50.5752005700379
2025-06-24	18:26:17[996]	195	235	885	50.3145456699447
2025-06-24	18:26:17[996]	188	219	865	49.355642018863
2025-06-24	18:26:18[030]	173	190	837	47.6813143176755
2025-06-24	18:26:18[030]	164	176	795	47.021364940356
2025-06-24	18:26:18[030]	146	161	754	47.7972435228341
2025-06-24	18:26:18[030]	129	134	710	46.0891421698965
2025-06-24	18:26:18[030]	122	124	648	45.465809082765
2025-06-24	18:26:18[054]	104	103	591	44.7232109478222
2025-06-24	18:26:18[087]	104	97	545	43.0054306987582
2025-06-24	18:26:18[087]	96	79	493	39.4515337062819
2025-06-24	18:26:18[087]	74	66	434	41.7295120768164
2025-06-24	18:26:18[087]	79	58	393	36.2852671251388
2025-06-24	18:26:18[111]	64	45	350	35.1120111844222
2025-06-24	18:26:18[143]	63	35	318	29.0546040990771
2025-06-24	18:26:18[143]	50	32	285	32.6192430711928
2025-06-24	18:26:18[143]	52	21	258	21.9911299171771
2025-06-24	18:26:18[143]	45	20	238	23.9624889745782
2025-06-24	18:26:18[143]	38	12	210	17.5255683737229
2025-06-24	18:26:18[176]	38	9	191	13.3245312618908
2025-06-24	18:26:18[176]	28	3	186	6.11550356628541
2025-06-24	18:26:18[176]	40	0	167	0
2025-06-24	18:26:18[221]	33	1	164	1.73570458892839
2025-06-24	18:26:18[221]	30	-8	153	345.068582821862
2025-06-24	18:26:18[221]	31	-2	146	356.308614013549
2025-06-24	18:26:18[221]	33	-4	137	353.088772880975
2025-06-24	18:26:18[231]	23	-4	131	350.134193056916
2025-06-24	18:26:18[269]	30	-9	123	343.300755766006
2025-06-24	18:26:18[269]	26	-12	113	335.224859431168
2025-06-24	18:26:18[269]	32	-10	116	342.645975363739
2025-06-24	18:26:18[269]	31	-9	112	343.810793742973
2025-06-24	18:26:18[269]	29	-11	98	339.227745317954
2025-06-24	18:26:18[303]	32	-18	100	330.642246457209
2025-06-24	18:26:18[303]	30	-14	91	334.9831065219
2025-06-24	18:26:18[303]	32	-10	94	342.645975363739
2025-06-24	18:26:18[326]	31	-17	89	331.260204708312
2025-06-24	18:26:18[349]	35	-15	83	336.801409486352
2025-06-24	18:26:18[349]	39	-17	86	336.447736327105
2025-06-24	18:26:18[349]	32	-10	79	342.645975363739
2025-06-24	18:26:18[349]	33	-12	82	340.0168934781
2025-06-24	18:26:18[392]	37	-13	81	340.641005824305
2025-06-24	18:26:18[392]	36	-9	72	345.963756532074
2025-06-24	18:26:18[392]	35	-12	74	341.075355583949
2025-06-24	18:26:18[425]	38	-13	79	341.113912630291
2025-06-24	18:26:18[425]	36	-22	76	328.570434385161
2025-06-24	18:26:18[435]	33	-19	72	330.068488159492
2025-06-24	18:26:18[435]	40	-13	72	341.995838394087
2025-06-24	18:26:18[435]	40	-16	70	338.198590513648
2025-06-24	18:26:18[458]	36	-20	74	330.945395900923
2025-06-24	18:26:18[458]	38	-14	72	339.775140568832
2025-06-24	18:26:18[458]	44	-26	69	329.420773127511
2025-06-24	18:26:18[502]	45	-18	73	338.198590513648
2025-06-24	18:26:18[502]	46	-18	66	338.629377730657
2025-06-24	18:26:18[502]	39	-22	72	330.57254359681
2025-06-24	18:26:18[535]	41	-20	69	333.996654155489
2025-06-24	18:26:18[535]	45	-17	66	339.304549265937
2025-06-24	18:26:18[535]	43	-15	71	340.769327624339
2025-06-24	18:26:18[569]	50	-17	69	341.221966777554
2025-06-24	18:26:18[569]	44	-23	69	332.402704131356
2025-06-24	18:26:18[569]	45	-22	66	333.946504689509
2025-06-24	18:26:18[592]	45	-19	63	337.109448343752
2025-06-24	18:26:18[592]	38	-25	59	326.659292653523
2025-06-24	18:26:18[592]	45	-16	66	340.42687416959
2025-06-24	18:26:18[592]	48	-23	69	334.397812448558
2025-06-24	18:26:18[612]	42	-24	70	330.255118703058
2025-06-24	18:26:18[632]	45	-19	67	337.109448343752
2025-06-24	18:26:18[632]	50	-17	64	341.221966777554
2025-06-24	18:26:18[655]	48	-20	66	337.38013505196
2025-06-24	18:26:18[655]	55	-15	61	344.744881296942
2025-06-24	18:26:18[655]	46	-24	61	332.447188423282
2025-06-24	18:26:18[675]	44	-21	65	334.486129572466
2025-06-24	18:26:18[675]	43	-17	67	338.428692808745
2025-06-24	18:26:18[708]	47	-17	60	340.114834886145
2025-06-24	18:26:18[708]	45	-21	67	334.9831065219
2025-06-24	18:26:18[708]	52	-19	65	339.928474135461
2025-06-24	18:26:18[732]	50	-23	65	335.297569772229
2025-06-24	18:26:18[732]	47	-14	61	343.412661443073
2025-06-24	18:26:18[732]	48	-14	62	343.739795291688
2025-06-24	18:26:18[752]	52	-12	66	347.005383208084
2025-06-24	18:26:18[752]	48	-21	63	336.370622269343
2025-06-24	18:26:18[791]	47	-17	62	340.114834886145
2025-06-24	18:26:18[791]	53	-21	64	338.385221057214
2025-06-24	18:26:18[791]	51	-20	66	338.587030525128
2025-06-24	18:26:18[811]	51	-24	67	334.798876354525
2025-06-24	18:26:18[811]	46	-14	66	343.072486935853
2025-06-24	18:26:18[811]	44	-16	61	340.0168934781
2025-06-24	18:26:18[834]	49	-18	63	339.82934658815
2025-06-24	18:26:18[834]	52	-12	61	347.005383208084
2025-06-24	18:26:18[868]	45	-11	65	346.263731694377
2025-06-24	18:26:18[868]	53	-14	65	345.203237754943
2025-06-24	18:26:18[868]	49	-15	67	342.97947438848
2025-06-24	18:26:18[891]	50	-17	63	341.221966777554
2025-06-24	18:26:18[891]	45	-12	59	345.068582821862
2025-06-24	18:26:18[891]	51	-16	65	342.582029207797
2025-06-24	18:26:18[911]	51	-18	67	340.559965171824
2025-06-24	18:26:18[911]	47	-22	60	334.916405993809
2025-06-24	18:26:18[935]	48	-15	64	342.645975363739
2025-06-24	18:26:18[958]	53	-18	68	341.241349652158
2025-06-24	18:26:18[958]	53	-18	60	341.241349652158
2025-06-24	18:26:18[958]	55	-12	65	347.691984182572
2025-06-24	18:26:18[958]	52	-9	67	350.180699361242
2025-06-24	18:26:18[982]	53	-14	67	345.203237754943
2025-06-24	18:26:19[002]	50	-10	64	348.69006752598
2025-06-24	18:26:19[002]	52	-16	68	342.897271030948
2025-06-24	18:26:19[002]	55	-17	71	342.824096384253
2025-06-24	18:26:19[025]	49	-16	62	341.916554616951
2025-06-24	18:26:19[025]	50	-10	65	348.69006752598
2025-06-24	18:26:19[046]	48	-11	62	347.092591328734
2025-06-24	18:26:19[046]	49	-13	68	345.141385552075
2025-06-24	18:26:19[068]	57	-14	70	346.200514603981
2025-06-24	18:26:19[068]	52	-11	63	348.055822811554
2025-06-24	18:26:19[068]	48	-9	67	349.380344723845
2025-06-24	18:26:19[101]	53	-21	65	338.385221057214
2025-06-24	18:26:19[101]	54	-11	64	348.486168815513
2025-06-24	18:26:19[101]	49	-7	62	351.869897645844
2025-06-24	18:26:19[126]	55	-9	66	350.706691400603
2025-06-24	18:26:19[126]	43	-6	61	352.05652818941
2025-06-24	18:26:19[146]	48	-8	63	350.537677791974
2025-06-24	18:26:19[146]	55	-6	66	353.774170935574
2025-06-24	18:26:19[146]	52	-10	61	349.114472945341
2025-06-24	18:26:19[178]	55	-13	65	346.701429669506
2025-06-24	18:26:19[178]	61	-9	66	351.607074812607
2025-06-24	18:26:19[178]	51	-13	71	345.699722550814
2025-06-24	18:26:19[201]	54	-10	62	349.508522987668
2025-06-24	18:26:19[201]	55	-16	65	343.779806304397
2025-06-24	18:26:19[226]	60	-11	64	349.61114218453
2025-06-24	18:26:19[259]	61	-3	67	357.184443315789
2025-06-24	18:26:19[259]	50	-10	65	348.69006752598
2025-06-24	18:26:19[259]	54	-10	65	349.508522987668
2025-06-24	18:26:19[259]	54	-14	65	345.46554491946
2025-06-24	18:26:19[280]	64	-11	69	350.247575058346
2025-06-24	18:26:19[280]	50	-9	64	349.796026278268
2025-06-24	18:26:19[280]	51	-4	63	355.515393990455
2025-06-24	18:26:19[303]	56	-8	70	351.869897645844
2025-06-24	18:26:19[326]	56	-7	70	352.874983651098
2025-06-24	18:26:19[326]	55	-5	76	354.805571092265
2025-06-24	18:26:19[326]	56	-11	70	348.886959464052
2025-06-24	18:26:19[326]	55	-14	69	345.718904264029
2025-06-24	18:26:19[347]	53	-6	69	353.541183621281
2025-06-24	18:26:19[380]	53	-11	67	348.274887984835
2025-06-24	18:26:19[380]	55	-10	62	349.695153531234
2025-06-24	18:26:19[380]	56	-6	63	353.884496433715
2025-06-24	18:26:19[403]	50	-7	63	352.030389605679
2025-06-24	18:26:19[403]	55	-10	67	349.695153531234
2025-06-24	18:26:19[403]	52	-5	70	354.507675442873
2025-06-24	18:26:19[403]	52	-5	64	354.507675442873
2025-06-24	18:26:19[427]	59	-8	69	352.278174199869
2025-06-24	18:26:19[470]	54	-9	73	350.537677791974
2025-06-24	18:26:19[470]	56	-5	63	354.897834747642
2025-06-24	18:26:19[480]	59	-7	68	353.233825177447
2025-06-24	18:26:19[480]	60	-10	72	350.537677791974
2025-06-24	18:26:19[480]	61	-5	67	355.314100160497
2025-06-24	18:26:19[520]	53	-9	64	350.362461887069
2025-06-24	18:26:19[520]	57	-12	65	348.111341960372
2025-06-24	18:26:19[520]	58	-10	67	350.217592968193
2025-06-24	18:26:19[520]	54	-13	66	346.464143630866
2025-06-24	18:26:19[520]	50	-7	69	352.030389605679
2025-06-24	18:26:19[561]	53	-10	65	349.315087599997
2025-06-24	18:26:19[561]	58	-7	70	353.118276369363
2025-06-24	18:26:19[561]	64	-5	66	355.532840938611
2025-06-24	18:26:19[567]	64	-10	65	351.11934084948
2025-06-24	18:26:19[567]	47	-10	68	347.988521613635
2025-06-24	18:26:19[597]	55	-2	66	357.917434720269
2025-06-24	18:26:19[597]	58	-3	65	357.039063865836
2025-06-24	18:26:19[597]	63	-4	65	356.367049260512
2025-06-24	18:26:19[627]	55	-6	66	353.774170935574
2025-06-24	18:26:19[627]	61	-6	69	354.382419409873
2025-06-24	18:26:19[627]	61	-5	69	355.314100160497
2025-06-24	18:26:19[649]	58	-3	64	357.039063865836
2025-06-24	18:26:19[649]	54	-5	63	354.709918794629
2025-06-24	18:26:19[669]	58	0	66	0
2025-06-24	18:26:19[689]	63	-6	67	354.559667968995
2025-06-24	18:26:19[689]	52	-12	70	347.005383208084
2025-06-24	18:26:19[709]	54	-8	64	351.573030978519
2025-06-24	18:26:19[709]	59	-9	68	351.32682595212
2025-06-24	18:26:19[709]	52	-5	68	354.507675442873
2025-06-24	18:26:19[749]	56	-12	66	347.905242922988
2025-06-24	18:26:19[749]	57	-8	68	352.010673233603
2025-06-24	18:26:19[749]	57	-13	68	347.152295141282
